up:/sensors.camera/1/view.forward_rearward_underbody_split#FrameInvalid,vehicle.sensors.camera.v1.FrameInvalid
up:/sensors.camera/1/view.forward_rearward_underbody_split#CapabilityInfo,vehicle.sensors.camera.v1.CapabilityInfo
up:/sensors.camera/1/view.vehicle_front#CameraFrame,vehicle.sensors.camera.v1.CameraFrame
up:/sensors.camera/1/view.vehicle_front#StreamStatus,vehicle.sensors.camera.v1.StreamStatus
up:/sensors.camera/1/view.vehicle_front#FrameInvalid,vehicle.sensors.camera.v1.FrameInvalid
up:/sensors.camera/1/view.vehicle_front#CapabilityInfo,vehicle.sensors.camera.v1.CapabilityInfo
up:/sensors.camera/1/view.vehicle_right#CameraFrame,vehicle.sensors.camera.v1.CameraFrame
up:/sensors.camera/1/view.vehicle_right#StreamStatus,vehicle.sensors.camera.v1.StreamStatus
up:/sensors.camera/1/view.vehicle_right#FrameInvalid,vehicle.sensors.camera.v1.FrameInvalid
up:/sensors.camera/1/view.vehicle_right#CapabilityInfo,vehicle.sensors.camera.v1.CapabilityInfo
up:/sensors.camera/1/view.vehicle_rear#CameraFrame,vehicle.sensors.camera.v1.CameraFrame
up:/sensors.camera/1/view.vehicle_rear#StreamStatus,vehicle.sensors.camera.v1.StreamStatus
up:/sensors.camera/1/view.vehicle_rear#FrameInvalid,vehicle.sensors.camera.v1.FrameInvalid
up:/sensors.camera/1/view.vehicle_rear#CapabilityInfo,vehicle.sensors.camera.v1.CapabilityInfo
up:/sensors.camera/1/view.vehicle_left#CameraFrame,vehicle.sensors.camera.v1.CameraFrame
up:/sensors.camera/1/view.vehicle_left#StreamStatus,vehicle.sensors.camera.v1.StreamStatus
up:/sensors.camera/1/view.vehicle_left#FrameInvalid,vehicle.sensors.camera.v1.FrameInvalid
up:/sensors.camera/1/view.vehicle_left#CapabilityInfo,vehicle.sensors.camera.v1.CapabilityInfo
up:/sensors.camera/1/view.mosaic#CameraFrame,vehicle.sensors.camera.v1.CameraFrame
up:/sensors.camera/1/view.mosaic#StreamStatus,vehicle.sensors.camera.v1.StreamStatus
up:/sensors.camera/1/view.mosaic#FrameInvalid,vehicle.sensors.camera.v1.FrameInvalid
up:/sensors.camera/1/view.mosaic#CapabilityInfo,vehicle.sensors.camera.v1.CapabilityInfo
up:/sensors.camera/1/settings#Settings,vehicle.sensors.camera.v1.Settings
up:/vehicle.session/1/interval.session#Interval,vehicle.session.v1.Interval
up:/vehicle.session/1/interval.trip#Interval,vehicle.session.v1.Interval
up:/vehicle.session/1/interval.standby#Interval,vehicle.session.v1.Interval
up:/vehicle.session/1/interval.idle#Interval,vehicle.session.v1.Interval
up:/vehicle.session/1/interval.plug_connected#Interval,vehicle.session.v1.Interval
up:/vehicle.session/1/interval.charge#Interval,vehicle.session.v1.Interval
up:/vehicle.session/1/interval.discharge#Interval,vehicle.session.v1.Interval
up:/sound.ev_propulsion_sound/1/settings#Settings,vehicle.sound.ev_propulsion_sound.v1.Settings
up:/vehicle.trailering.profile/1/trailer.profile#ActiveTrailerProfile,vehicle.trailering.profile.v1.ActiveTrailerProfile
up:/vehicle.trailering/1/trailer.trailer_connection_info#TrailerConnectionInfo,vehicle.trailering.v1.TrailerConnectionInfo
up:/vehicle/1/vehicle#TraveledDistance,vehicle.v1.TraveledDistance
up:/vehicle/1/vehicle#VehicleSpeed,vehicle.v1.VehicleSpeed
up:/vehicle/1/vehicle#TheftAlert,vehicle.v1.TheftAlert
up:/vehicle/1/vehicle#CollisionAlert,vehicle.v1.CollisionAlert
up:/vehicle/1/trip_meter.trip_1#TripMeter,vehicle.v1.TripMeter
up:/vehicle/1/trip_meter.trip_2#TripMeter,vehicle.v1.TripMeter
up:/vehicle/1/vehicle_usage.transport_mode#VehicleUsage,vehicle.v1.VehicleUsage
